Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,07/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Malaysia,MYS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,267.20149,275.0450601,283.724482,380.0425491,536.2282071,477.4108647,552.3411799,632.2428773,818.7015427,866.5038444,999.3699902,1163.729776,1062.826413,1161.190315,1431.308385,1224.64953,985.2459966,1037.355508,1202.098015,1231.254454,1439.218996,1675.984574,1970.54835,2255.885844,2498.626537,2938.653278,3270.745174,3168.215977,2105.302382,2241.828578,2594.389559,2585.735136,2833.891663,3002.043708,3408.629189,3829.405582,4322.181333,5168.777826,5932.687859,5252.04384,6407.026736,7517.54403,7701.612734,7818.131487,7891.907067,7018.848649,6925.197735,7086.4651,7668.782461,7839.045747,7321.928684,7704.953612,,,
North America,NAC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,4446.619389,4757.650866,5208.034329,5780.084702,6083.081919,6494.600689,7212.065296,7884.907045,8753.231395,9364.060339,9984.734473,11287.55717,11832.80338,12570.00725,13973.44366,14791.32132,15450.84238,16407.94239,17887.19001,18902.27128,19638.29581,20017.58662,20753.95242,21327.12632,22403.02788,23367.6051,24504.94576,25892.21363,27149.60439,28437.16114,30015.49115,30626.31567,31235.03276,32490.92032,34602.50948,36650.52989,39078.70656,40138.61388,39936.88603,38545.98797,40885.48304,42642.88188,44535.44831,45370.0591,46921.47236,47568.00081,47868.268,49803.36961,51991.67474,53518.18215,51926.33645,57249.81501,,,
Namibia,NAM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.755481,1917.54742,2090.023389,1918.957556,2126.860919,2285.5674,2190.9555,2207.851249,2021.13821,1900.856818,1923.520778,1690.130087,1587.437139,2357.366157,3017.124197,3146.195145,3439.064954,3597.387438,3550.828772,3619.70832,4451.082302,4832.393,4985.797817,4688.968006,4683.994376,4166.630808,3727.418851,4383.343448,4496.628371,4030.654589,3334.701483,3617.974066,,,
New Caledonia,NCL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,7056.601548,5870.359718,5434.571449,4920.261383,4669.024379,4872.802117,6770.865265,8250.243915,9863.072784,9848.842437,12730.93316,12210.92213,13695.85998,13122.43535,13612.07286,15001.60084,14863.65146,13098.82315,12995.02851,12004.30483,9342.19703,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,140.0593618,145.5129916,177.1292333,189.4707886,185.5393654,185.2965149,218.2494972,283.4242608,319.3879536,372.5991068,304.9831807,272.041901,237.520839,181.2490936,183.8029233,239.1374665,264.9349765,264.4334844,252.4294692,393.9839691,362.1316277,365.4166545,315.7736889,194.3199929,224.9482296,227.8332182,208.973052,246.6037578,229.720506,195.2554057,209.3640683,231.3853092,272.1306254,296.5323787,336.7549683,349.3248693,403.2502943,495.4306484,479.9101834,495.3123615,533.8820569,533.9604203,551.5624925,565.3995971,494.5363719,501.8618198,519.5663171,587.8010375,565.8013076,532.6170935,592.226305,,,
Nigeria,NGA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,197.0882997,136.2621372,173.875387,207.4485015,276.9111345,336.1285937,429.6294498,405.1482713,417.793811,401.383618,592.4509621,1865.039816,1604.994355,1049.241646,757.9626507,721.7555226,533.4135749,478.3551402,461.826437,346.0910492,405.4528048,384.5387126,354.0543522,176.0027979,232.9176114,308.0257844,350.3528573,370.8432486,378.8660548,410.6132849,397.5655552,445.9499135,582.7971053,609.0507902,753.4746782,925.8331476,1336.143484,1482.603685,1745.064109,1526.75238,1760.840703,1887.547971,2108.570019,2340.356553,2601.389273,2241.012089,1812.315359,1605.39994,1700.061823,1790.763503,1697.976912,1662.532378,,,
Nicaragua,NIC,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,281.7396894,288.9811905,342.5505683,465.2951896,476.238643,535.5280923,641.3840497,579.1274166,400.8113869,570.7696303,610.4562483,604.481911,656.5375337,728.1386766,607.8648553,671.8281003,907.8370125,517.7630686,177.4254335,218.3810463,244.7597563,266.0168777,267.1496133,681.1540733,739.9854111,770.8387157,785.665651,836.4696964,860.152056,898.1965627,914.9211586,892.6378443,900.2831527,971.9131456,1063.237403,1109.404272,1207.225468,1364.931524,1310.420268,1347.172943,1469.186779,1543.787777,1574.879611,1715.007071,1817.117026,1845.904938,1886.71927,1763.488722,1713.324155,1628.193706,1747.483296,,,
Netherlands,NLD,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2561.716875,2923.658507,3554.264198,4704.223712,5435.491264,6220.911558,6788.336004,7873.759204,9520.870004,10810.74553,11501.4401,9497.464231,9145.361239,8836.197872,8295.564671,8111.386181,11317.88142,13835.52051,14596.23916,14326.88993,17198.46027,17656.30322,19305.4018,18777.69303,20271.84788,24342.4339,24320.39727,22413.37005,23160.03359,23844.12451,21979.62974,21894.7603,23744.07832,29386.40568,33160.50489,34410.3757,37261.55602,42859.08328,45441.87431,41457.63138,41485.07269,44453.57419,40527.21508,42399.31395,43058.08046,36999.53244,37170.14376,40003.30182,43940.0424,42706.65913,41293.75737,46419.70712,,,
Norway,NOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2758.579457,3144.566975,3707.469911,4797.59635,5678.386895,6798.644497,7272.304637,8224.045118,8994.209712,9962.592254,12006.79475,12048.28768,11904.33799,11483.13925,11506.38774,12237.21589,14973.04599,17521.80792,18515.22073,17954.12898,20580.53489,21541.91414,23144.74394,21015.14732,22345.28119,26850.07415,28212.57348,28300.19176,27906.67561,28327.11988,27940.50964,29556.18527,33279.78861,39178.40324,44745.83689,52495.25273,57640.68154,66289.58105,72925.95616,62013.78765,69298.7699,77792.24629,79207.1417,81275.5747,78188.04894,61241.28733,58475.32388,61772.57771,66488.26338,60649.02313,53949.8025,69953.01923,,,
Nepal,NPL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,67.78165581,76.87933698,71.27893402,87.26103933,110.2429041,99.47783812,91.83122832,103.8469045,116.5203262,119.3377888,136.7333132,140.9796609,140.2265401,146.7405091,143.4040339,152.8190795,155.4597786,182.7911465,181.9515628,182.73584,192.5738917,162.2149145,169.4130618,183.8040489,193.1287045,195.6612827,207.9695101,200.5808569,202.7330498,217.1837611,232.6403167,229.9640386,238.8238371,268.2203998,297.069206,328.0459586,371.4489979,448.1389187,457.4054298,561.0510623,748.4314544,754.3354193,768.4497385,793.3018089,832.0276961,824.8121836,980.2782562,1110.544103,1131.126305,1084.742579,1148.158612,,,
Nauru,NRU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,2430.216705,2877.520277,3781.197571,3967.972023,3431.022004,3552.6033,3969.705467,4756.659727,5372.932736,6063.773658,6356.520183,6182.759771,6105.863303,5295.793363,5903.865663,7462.559641,9818.131048,11164.03857,10759.4499,10966.62043,9441.384922,9109.10333,10110.21773,11943.26445,13729.90505,14579.0489,13802.09392,11834.41881,12131.4062,10713.47709,11055.34566,13539.77358,17792.46753,20395.30592,21955.78663,20882.77272,25405.15074,23867.85121,22466.35647,26700.63662,30794.53089,32281.40969,35087.22424,36328.59763,31702.73037,33030.98368,35289.26094,35119.88386,35420.77533,34536.81716,40518.24554,,,
OECD members,OED,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2277.413441,2482.095372,2847.536109,3402.14534,3706.048056,4092.077129,4398.079085,4907.082089,5850.6815,6596.640037,7198.698568,7268.55692,7118.810806,7247.638061,7576.311913,7909.930057,9522.303379,10951.61832,12323.77724,12710.36241,14115.61334,14779.89528,15730.55926,15737.42228,16780.49181,18308.67215,18401.24531,18077.39678,18225.17229,18934.15968,19203.96457,18903.57443,19527.85551,21624.33249,23962.19999,25131.29121,26419.48494,28488.34273,29529.37922,27398.07578,28857.37654,30902.49042,30844.04685,31084.72324,31657.74308,29745.48315,30023.6073,31216.97811,32750.62112,32823.26747,31570.60172,34753.802,,,
Oman,OMN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,168.161227,198.2358404,215.5473757,118.8709137,690.0359719,1009.720704,1389.728532,1620.050313,1690.103474,1424.938548,3152.252526,4107.582101,4582.699555,4271.841298,4621.409373,4728.014939,3488.102253,3105.760018,3135.39176,3048.608866,3393.029716,3871.336972,4007.303038,3851.199074,3964.891284,4101.890176,4199.06045,4478.416616,4176.894894,4201.168925,4500.183102,4844.091397,5340.932386,5680.508785,6125.773314,6916.920424,8478.248433,9508.454275,13502.36996,9891.056403,12938.59903,12427.46111,12817.49839,12560.68782,12625.21354,12261.01659,11543.13252,11694.26305,13312.864,12866.7517,12038.70864,12557.81319,,,
Other small states,OSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3399.229615,3506.956544,3762.320529,4644.969171,5449.324043,5945.947994,6600.115514,7788.81819,8912.943169,7824.09943,8010.927159,9169.236949,8830.857081,9257.54234,9407.68036,8448.143547,8783.695536,9700.857918,10354.05768,10362.94265,9260.230136,10285.37105,,,
Pakistan,PAK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,143.973776,155.9576613,132.8333884,87.02380613,114.3884187,140.8695844,160.579213,175.4352466,203.8430605,206.3728808,260.7333221,298.4664427,313.7680184,281.48807,295.9235095,284.4596178,280.6577115,282.9410846,316.5440735,318.7597573,303.8242782,336.6153013,347.1877176,358.3807706,350.6628389,395.4584319,399.3169809,380.5354373,367.4846465,365.8103482,461.2353234,434.1195676,424.2665011,480.8116999,554.1089719,601.3485392,672.9384518,730.3819023,798.4317008,778.5000356,808.5300527,963.1957962,992.5963166,1009.863248,1055.618424,1159.446046,1328.741548,1417.920421,1461.09408,1293.158444,1189.742041,1363.232952,,,
Panama,PAN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,810.2499763,864.5066035,963.0446325,1067.599538,1186.663665,1202.293648,1424.407102,1656.48669,1823.156993,1944.201924,2135.174412,2408.564202,2543.58689,2490.176047,2665.930986,2578.515096,2830.455836,2272.600293,2155.745789,2312.916847,2418.334,2780.995847,2995.339063,3158.884049,3065.50787,3203.657947,3328.073911,3522.782683,3546.359473,3573.900056,3549.892516,3732.494958,3708.959234,3963.451796,4251.314973,4596.456156,5398.488765,6330.101857,6786.056397,7005.916712,8341.95848,9459.134188,10512.58218,11008.51087,11973.15565,12431.77811,13233.75063,13209.44868,13335.63789,10890.46942,11846.94732,,,
Peru,PER,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,479.571595,526.4931135,567.9540178,644.6084381,783.5431174,957.4332892,865.3101181,778.9949501,623.2476307,723.4766521,795.4154435,1001.738335,999.1063105,735.1156823,721.4350573,670.2538953,624.5289873,837.5141234,540.5109699,801.2206096,965.303427,1338.004483,1384.362999,1316.097352,1649.594321,1902.365111,1964.258174,2041.702091,1932.151571,1693.46469,1699.619087,1715.56046,1786.575753,1874.666326,2032.546393,2258.488921,2455.776964,2841.78864,3432.649408,3487.55411,4166.571933,4760.848084,5409.398819,5710.545549,5707.094674,5394.27959,5262.984077,5605.941852,5758.865069,6033.402536,5281.024845,5142.144386,,,
Philippines,PHL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,190.24321,200.805073,250.4618905,344.4460921,364.9601313,407.2311765,459.2977151,519.0092521,601.8182155,695.5212248,747.0638342,748.2372116,645.1714338,572.6502686,543.0123253,514.8683779,564.6606331,635.9614631,700.7030787,726.5680609,736.2902542,850.2938752,849.9221585,991.2403936,1122.782052,1240.91372,1225.444522,1031.38843,1154.056954,1062.237953,977.8150409,1021.436857,1030.45418,1073.039302,1193.166706,1381.087409,1632.712535,1905.925694,1864.367935,2139.735068,2348.505245,2621.081667,2814.873198,2886.666823,2957.761199,3034.559766,3086.413894,3200.757588,3391.151239,3130.213044,3196.290905,,,
Palau,PLW,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,585.7152875,579.6239594,528.803671,556.3061686,587.9343174,512.1610193,553.291529,607.7949673,697.4527979,667.3137089,592.0311132,695.4107797,689.6459259,733.6632208,813.2356721,632.2877954,698.5218946,742.42709,544.8904811,464.030767,431.6446139,387.2937329,356.5686761,373.5006506,391.3120009,476.223424,800.7626139,949.037118,1109.976348,1125.833578,1256.625205,1541.199467,2078.233343,2015.540048,2240.069333,2006.075634,1896.059932,1985.829179,2049.694429,2009.500934,1990.525663,1831.827625,,,
Poland,POL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.0743337,1311.334237,1526.95616,1756.538836,2282.401479,3089.87543,3508.289669,3499.555849,3847.934265,3746.895427,3847.901058,4251.626773,4438.613765,4815.263554,5524.964249,6747.053336,7543.108523,9386.707871,11941.31745,9791.852122,10519.15177,11566.23716,11004.72519,11445.9394,11957.20904,10613.08062,10405.66126,11609.61813,13050.24223,13241.2566,13469.78049,15410.7923,,,
Pre-demographic dividend,PRE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,220.453397,384.0394316,349.6763415,264.1076765,228.4301336,221.3694438,208.3361525,213.4441088,218.6378751,197.5349553,323.2449468,318.3487155,284.4254477,231.8845265,202.7910305,259.6971037,282.8003629,306.3287205,318.0499406,347.7910086,368.5736394,341.9371177,389.064793,404.8420385,484.131308,564.0543622,726.9481645,837.0977025,1012.797997,953.1878719,1041.561025,1157.876427,1264.210481,1371.506716,1467.301963,1261.055788,1138.105115,1154.543297,1141.915064,1167.807233,1084.367935,1107.918388,,,
Puerto Rico (US),PRI,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,772.1436102,877.4602944,1072.628562,1471.451208,1708.259654,1780.007472,1837.295361,1911.447051,2018.206149,2272.583559,2775.593809,2647.398948,2443.934768,2181.521891,1986.544121,2149.069379,3148.041716,3969.647727,4691.177933,5100.447929,6718.214865,7693.710649,9395.092882,8262.714661,8591.61387,10041.03488,10379.76081,9810.453579,10359.03752,10587.88706,9581.170966,9719.101154,10710.6175,13119.00682,14937.84301,15491.62447,16057.54425,18495.42442,19952.09103,18430.25803,17942.0894,18736.50805,16374.40144,17588.49093,17781.06752,15410.87801,16058.31957,17263.45703,18831.44531,18587.77708,17471.06556,19318.46756,,,
Paraguay,PRY,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1578.139013,1766.084509,1678.355383,1525.240046,1406.539767,1300.221004,1259.366914,1121.328151,1089.353612,1383.259242,1525.838319,1952.545806,2708.901943,3723.953569,3312.790099,3993.942268,4950.512719,4767.95116,5541.789317,5817.495633,5169.88319,5108.910344,5494.819962,5583.799914,5194.127248,4747.872284,5263.788268,,,
West Bank and Gaza,PSE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,1281.219843,1295.165687,1198.411108,1128.803366,1154.254461,1081.654517,1156.70679,1074.503542,1070.229699,1095.831445,1205.234943,1258.171571,1362.603552,1425.653569,1613.619878,1749.398259,1865.773976,1810.959667,1508.947918,1646.960166,1521.624045,1457.32228,1532.536925,1811.744393,2090.413102,2304.839834,2317.959856,2572.326564,2745.36494,2454.858042,2640.774105,2957.283473,3090.079767,3299.875703,3457.866415,3327.809684,3425.718802,3606.279852,3770.295465,3735.50138,3330.464057,3278.15292,,,
Post-demographic dividend,PST,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,2435.904263,2662.018379,3060.896489,3662.487618,3985.14515,4409.711919,4753.628035,5327.590516,6371.292072,7166.333767,7807.697812,7848.5942,7800.388891,8011.843589,8393.936909,8781.46285,10686.75413,12333.34432,13894.53082,14322.05159,15888.00916,16620.31043,17692.04877,17587.86682,18851.50632,20786.83092,20850.2574,20420.3389,20524.29327,21387.642,21641.87997,21349.90729,22110.87635,24626.32676,27310.08342,28567.11655,30026.86558,32298.88428,33415.25024,31243.38204,32810.29522,35195.29562,35166.76794,35356.26056,36037.25087,34005.24378,34481.49226,35910.24159,37831.87227,38020.16559,36763.8715,40486.84588,,,
French Polynesia,PYF,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,7697.711284,6964.737186,6755.648425,6804.952527,6837.420405,7195.058573,10756.49054,12737.08033,12646.24636,12388.82889,14750.40397,14865.86828,20164.87323,19044.67095,19443.6395,21821.16257,21445.1847,18718.29511,18829.74682,18388.47937,16448.86942,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1561.827907,1421.500103,1392.911546,1544.890393,4115.749727,5089.971613,5947.170894,6886.605834,7516.745776,4807.094321,14173.47217,19104.33762,18403.45938,14854.2465,12597.16571,13359.11109,11769.84723,11459.79866,11619.12181,10679.72217,9337.815921,10801.71063,11572.53257,10562.68708,10508.093,11352.77372,10831.44708,14852.92632,12087.63091,13614.99318,17659.53615,18013.96708,20769.75308,24867.54424,29684.08912,35617.60747,42825.10911,45383.60302,53179.38464,39662.06965,47493.89194,63532.87407,69033.67674,68766.72291,66216.93412,51242.55884,46708.39938,48124.73677,51683.18094,48711.31999,38207.17645,51676.65701,,,
Romania,ROU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1302.056424,1204.058266,929.7716244,813.8629883,845.1029889,968.6290529,1196.829329,1162.188165,1158.98714,1422.191543,1226.434493,1282.588438,1408.830991,1585.298155,2008.780092,2628.137905,3585.428619,4513.145977,6573.778988,8526.609261,6961.115023,6749.996829,7534.116193,7016.996323,7498.974513,8035.845581,7210.654432,7538.865946,8658.807084,10026.95213,10527.76751,10801.98354,12194.36363,,,
Russian Federation,RUS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1554.290161,1452.481201,1333.889526,1275.903198,1558.497437,1711.195679,1174.384399,953.1236572,1279.403687,1567.569824,1784.850098,2217.161133,3147.068604,4072.273438,5363.662109,7270.679199,9083.581055,6691.590332,8539.917969,11354.21191,12219.17285,12561.48047,11003.34375,7375.267578,6884.127441,8400.762695,8667.761719,8831.005859,8080.555664,8992.818359,,,
Rwanda,RWA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,204.1659755,233.4469802,219.0434257,229.0815335,236.8057395,246.9071236,264.3715498,284.4951076,304.9131858,293.4320837,302.2654869,216.7076793,226.2671875,212.3176861,78.81499245,176.6216637,158.8581871,188.4646849,194.9902354,221.7339,214.2725989,200.3042613,196.3771832,200.9609534,222.8326776,272.8091719,302.9773085,358.6494042,429.0204461,461.0680354,486.5957808,532.2312671,573.91221,568.3666638,581.5624262,597.1413101,587.8452607,601.740449,620.0901539,655.5833576,633.3931554,673.7038349,,,
South Asia,SAS,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,103.1052733,108.7468615,113.1229054,131.5968942,153.1895828,155.7255834,145.4015748,163.235506,181.6490638,199.4848332,237.7192424,241.2240907,239.780836,253.0228459,242.4238099,258.630086,270.1127766,293.9739379,306.4940275,299.4090923,316.8851526,266.5352613,277.3601597,268.1883729,304.5895789,329.225923,356.8670214,370.115478,370.3872802,391.0810683,389.7275606,396.1163078,411.4547639,474.0469516,536.5442188,604.8125696,676.6405738,850.6768202,832.1403321,931.4442835,1132.550573,1217.818161,1211.676065,1229.594692,1340.308199,1388.569478,1513.562917,1731.171802,1756.73658,1843.029872,1723.391773,1986.804051,,,
Saudi Arabia,SAU,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,1086.678433,1325.982655,1537.253898,2024.64829,6250.806112,7554.833408,10154.47664,10844.97225,11349.78211,10302.6851,16303.55339,19210.09468,18238.10612,15286.86089,13110.28257,11514.61646,9260.439866,8509.749227,8526.793793,8515.62931,8964.325097,9685.824189,9762.626774,9051.196267,8631.830588,8801.464179,8982.01009,9227.922034,8046.649286,8637.369766,9199.631808,8723.790272,8732.33435,9083.918374,10050.36594,12181.7532,13468.3052,14524.06511,16970.33212,14592.92209,17960.53454,20885.2421,21903.28377,21103.60529,21162.18183,17766.44747,17319.81832,18360.64505,22216.00588,22182.198,18838.3821,,,,
Sudan,SDN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.39624,1470.530273,1469.777466,1780.383545,1900.490356,2245.953125,2685.498779,627.3396606,599.9625854,485.285614,598.4122925,,,
Senegal,SEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,269.5345368,316.7497554,347.9457828,376.4443827,492.5445358,496.3747666,493.5290655,539.6658104,662.6987133,708.2530952,624.5360621,606.044343,529.3493442,502.9778524,541.1000915,747.0985456,872.7001396,834.5477152,802.9082479,905.669161,855.9476965,890.8643391,800.2787491,523.2569831,629.8787138,644.6948529,571.294951,601.4312033,592.5880816,527.5246783,563.5944068,589.3364315,724.0966864,815.050222,869.9820062,902.6569896,1058.535628,1252.856421,1159.150221,1134.829224,1202.747752,1151.091206,1199.728866,1218.578802,1062.340567,1100.875398,1189.313613,1269.083559,1241.178618,1267.66175,1376.938472,,,
Singapore,SGP,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,996.4637156,1167.499534,1515.51014,2061.224439,2260.632106,2428.731941,2468.127727,2788.21156,3402.357407,4009.061438,4482.744953,4876.335479,5486.684197,6157.126066,5975.04405,5659.443953,6065.89226,7395.316082,8777.944901,10038.8698,12202.45454,13795.02975,15241.77342,18683.65315,21917.98652,22712.22661,23608.05212,18971.84876,18719.43406,20280.94915,18081.47199,18040.14087,19054.05927,21398.13363,23539.88371,27931.84203,32959.45037,32449.60342,30670.10956,40278.66499,44678.09978,45310.39946,45715.85554,47257.56798,43257.86202,44514.64595,47208.5108,48006.3351,46216.4181,40860.48066,50689.9927,,,
Solomon Islands,SLB,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,666.9219555,731.291819,684.3121552,620.2951982,593.2184334,527.2617391,452.074111,457.155749,503.8503981,479.5177119,594.3247175,598.2162451,687.555652,765.6225215,996.2685715,1106.658803,1168.143001,1168.624695,978.3577572,990.7999214,866.5304797,834.6636789,680.0823213,819.8528188,911.9883072,1042.035319,1130.13047,1212.995449,1293.664415,1315.83744,1454.384162,1574.035447,1733.389459,1965.182359,1950.616498,1842.37523,1851.317917,1915.934603,2055.011886,2014.753797,1931.169079,1974.058668,,,
Sierra Leone,SLE,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,269.8043253,270.9030346,305.6982347,230.1927387,255.2187132,197.8583787,90.51894643,143.08037,214.4835051,182.1478533,105.654611,136.5761377,113.0797967,145.9458376,158.0801225,151.174347,171.2929739,152.5336759,105.9416246,119.9416985,110.8614634,194.4164704,210.9429083,213.1780338,219.2051332,247.2186739,282.0790241,333.0967201,390.6820521,374.636655,359.6151286,388.4256046,522.6483217,645.7875772,624.7856882,507.4644474,372.2399152,412.5296504,437.3732876,458.8978614,437.7147019,426.1869189,,,
El Salvador,SLV,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,295.5255731,307.6505067,342.5619749,382.7539612,422.3977145,523.3259768,645.1938094,663.7834852,724.5806565,726.7627902,690.4044067,662.0919636,680.9959796,701.2035559,719.3281114,700.6933556,721.6330625,749.6751103,767.7818992,819.0148733,876.729358,966.0960173,1104.672145,1262.699438,1456.417622,1549.750122,1631.772238,1735.1825,1753.773767,1824.958071,1881.767614,1923.383216,1988.098707,2043.178413,2190.689073,2382.617819,2518.394364,2642.602407,2540.333614,2666.647034,2954.688644,3033.327819,3051.757099,3111.704498,3205.960987,3266.583474,3329.518054,3426.776045,3567.957559,3208.337881,3710.660817,,,
San Marino,SMR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,,,,,,,,,,,,,,,,,,,,,81.47264435,96.84555653,100.5051428,98.50562416,98.048536,108.1338168,104.4399866,112.5125394,113.94061,120.4492084,93.8333341,,,,,,,,,,,,,,,,,,,,,,,265.7309358,279.904785,284.330978,281.1107645,277.1793348,305.6489595,330.366143,332.6728523,356.3946313,,,
